Passenger ID,Longest Run
8529,16
3029,16
3442,16
3492,16
6043,16
5447,16
6365,16
5356,16
7526,16
8132,16
3286,16
3645,16
1423,16
4004,16
3077,16
4339,16
8158,16
752,16
6878,16
4671,16
4012,16
4497,16
2432,16
5771,16
5740,16
7581,16
9522,16
2656,16
2196,16
2411,16
7679,16
7433,16
2911,16
6471,16
6858,16
119,16
3414,15
926,15
574,15
7685,15
5377,15
5799,15
4165,15
10212,15
2683,15
10569,15
3709,15
2423,15
3716,15
5984,15
443,15
1097,15
6622,15
1300,15
524,15
5764,15
670,15
4791,15
2758,15
782,15
7540,15
8579,15
1452,15
1562,15
628,15
9057,15
3801,15
4802,15
7192,15
1888,15
712,15
1696,15
2303,15
8956,15
1371,15
2604,15
4373,15
528,15
223,15
3551,15
8562,15
3670,15
5503,15
3527,15
3622,15
4397,15
6864,15
9828,15
7319,15
1030,15
6584,15
9369,15
1782,15
2626,15
4237,15
5755,15
9466,15
7321,15
18,15
3905,15
5120,15
10394,15
477,15
5479,15
649,15
8702,15
2965,15
4037,15
1772,15
4407,15
5418,15
1865,15
6809,15
9540,15
130,15
7898,15
147,15
381,15
455,15
802,15
5643,15
7811,15
1196,15
486,15
4019,15
10067,15
1208,15
1927,15
5910,15
1308,15
4677,15
9991,15
9069,15
9699,15
2465,15
3174,15
5612,15
3157,15
3220,15
694,15
7682,15
2243,15
2851,15
4285,15
1437,15
10454,15
1247,15
2468,15
5819,15
8556,15
3880,15
6725,15
7120,15
8398,15
1693,15
1138,15
5435,15
2665,15
779,15
7864,15
3681,15
7727,15
4193,15
4353,15
9532,15
117,15
2279,15
627,15
6580,15
683,15
3178,15
4089,15
1057,15
1886,15
2457,15
4090,15
3657,15
1646,15
11957,15
4927,15
5330,15
5175,15
170,15
382,15
687,15
8320,15
11166,15
867,15
1034,15
79,15
2563,15
6289,15
701,15
9601,15
6743,15
2565,15
3012,15
5533,15
289,15
1376,15
5707,15
11483,15
2754,15
2939,15
9366,15
1587,15
7851,15
960,15
3677,15
7636,15
9659,15
1230,15
1403,15
3934,15
2033,15
2197,15
4468,15
2941,15
10196,15
5007,15
1229,15
3461,15
5850,15
12323,15
253,15
362,15
3779,15
5800,15
9376,15
7680,15
1677,15
5459,15
1325,15
11073,15
2790,15
618,15
8025,15
8510,15
5522,15
1511,15
2292,15
5481,15
5873,15
1025,15
6382,15
1083,15
4213,15
6080,15
9127,15
760,15
2503,15
3587,15
637,15
7721,15
5260,15
8350,15
9752,15
1055,15
942,15
2153,15
337,15
4072,15
5390,15
7656,15
4177,15
4538,15
11767,15
1532,15
947,15
11513,15
7507,15
3573,15
3979,15
11896,15
3120,15
6731,14
7711,14
3368,14
5757,14
3249,14
11137,14
5450,14
2495,14
272,14
1008,14
10484,14
383,14
132,14
3490,14
9951,14
2138,14
5546,14
3187,14
415,14
2272,14
5990,14
6385,14
419,14
4059,14
2090,14
8235,14
2026,14
4823,14
4182,14
6807,14
910,14
9956,14
3794,14
874,14
3642,14
4166,14
8735,14
10758,14
1775,14
4717,14
2156,14
2185,14
2926,14
352,14
4449,14
5022,14
4613,14
5744,14
4896,14
5204,14
1563,14
2323,14
1013,14
1070,14
5615,14
8288,14
1475,14
2642,14
1303,14
8057,14
1783,14
5513,14
8979,14
8777,14
1954,14
1191,14
1770,14
6468,14
9202,14
10229,14
2306,14
4388,14
4682,14
9822,14
1637,14
1930,14
4444,14
4646,14
2097,14
2573,14
202,14
4650,14
2277,14
5669,14
300,14
4013,14
4125,14
12497,14
3600,14
4148,14
2336,14
7336,14
10613,14
1383,14
1616,14
4280,14
8590,14
6141,14
772,14
2935,14
5010,14
5912,14
7373,14
9066,14
3002,14
6352,14
3112,14
126,14
7350,14
2802,14
3536,14
7451,14
8358,14
4053,14
5919,14
1946,14
10458,14
3912,14
4364,14
3186,14
2106,14
3193,14
1611,14
1904,14
3560,14
5361,14
9351,14
1916,14
2666,14
756,14
2575,14
1023,14
3995,14
6086,14
1378,14
4384,14
4656,14
7515,14
1381,14
6036,14
8871,14
1434,14
578,14
7582,14
9077,14
6032,14
5905,14
9875,14
6707,14
11812,14
2982,14
3940,14
6819,14
4202,14
9495,14
3465,14
606,14
7191,14
891,14
6810,14
7825,14
10015,14
3907,14
4614,14
5991,14
1201,14
1465,14
2600,14
271,14
6978,14
1499,14
3471,14
2713,14
755,14
998,14
2346,14
3970,14
2400,14
3493,14
4253,14
3690,14
5982,14
6372,14
9017,14
10004,14
8101,14
10541,14
1950,14
4046,14
5815,14
9769,14
2119,14
6113,14
8165,14
4897,14
816,14
416,14
5777,14
7713,14
7859,14
9355,14
3859,14
1163,14
5419,14
5812,14
8664,14
592,14
7060,14
794,14
2446,14
3059,14
3367,14
10024,14
4957,14
7706,14
1225,14
141,14
173,14
5955,14
1320,14
239,14
8197,14
8539,14
1332,14
4042,14
4516,14
5456,14
1289,14
1447,14
648,14
1155,14
2546,14
3364,14
4993,14
1826,14
5958,14
3759,14
1774,14
4025,14
5876,14
680,14
8015,14
8270,14
2556,14
8297,14
1338,14
1666,14
11300,14
8729,14
2868,14
485,14
1211,14
4514,14
4728,14
4393,14
6585,14
7532,14
165,14
6006,14
8542,14
9386,14
255,14
6827,14
275,14
9688,14
1214,14
10799,14
1709,14
2786,14
2993,14
3679,14
1573,14
3839,14
4220,14
6010,14
10435,14
5477,14
1853,14
7068,14
954,14
1417,14
8348,14
249,14
10398,14
1335,14
7774,14
4152,14
5095,14
3298,14
2527,14
6860,14
7039,14
2159,14
1548,14
8904,14
1662,14
254,14
9460,14
2509,14
2780,14
1498,14
1975,14
7902,14
3380,14
5634,14
5733,14
2505,14
9259,14
9505,14
10465,14
332,14
1389,14
3920,14
7307,14
2088,13
2294,13
5613,13
2530,13
3526,13
6903,13
1528,13
1903,13
3312,13
7616,13
3902,13
6758,13
7544,13
3299,13
4690,13
4315,13
10512,13
3953,13
4856,13
6069,13
2988,13
8089,13
11280,13
2079,13
4564,13
7625,13
8714,13
10975,13
4157,13
4215,13
9712,13
2108,13
9610,13
9623,13
1728,13
4272,13
534,13
6261,13
3090,13
3662,13
5345,13
7601,13
9791,13
1314,13
1569,13
2578,13
3529,13
11326,13
4341,13
878,13
5966,13
3544,13
7814,13
10447,13
7643,13
11136,13
1747,13
12371,13
8446,13
258,13
4054,13
1984,13
203,13
5941,13
9026,13
11871,13
11353,13
6111,13
917,13
10802,13
3512,13
5303,13
7194,13
11050,13
5696,13
1476,13
4363,13
1004,13
10716,13
2588,13
3300,13
298,13
47,13
1269,13
4389,13
5027,13
8810,13
3463,13
8427,13
3707,13
8461,13
3618,13
4255,13
9954,13
3624,13
3855,13
2174,13
4330,13
1106,13
2841,13
4941,13
2554,13
2571,13
3876,13
481,13
7638,13
9356,13
2766,13
5747,13
745,13
1863,13
4919,13
5792,13
6843,13
8390,13
9031,13
5738,13
10486,13
3451,13
3609,13
601,13
11548,13
2441,13
7463,13
4490,13
6347,13
7593,13
3021,13
7195,13
11528,13
13620,13
6881,13
866,13
2712,13
5238,13
773,13
2274,13
8501,13
3518,13
374,13
1884,13
207,13
7327,13
1404,13
5943,13
4567,13
620,13
2745,13
3046,13
3049,13
4058,13
4226,13
6088,13
669,13
9256,13
3353,13
4212,13
4416,13
841,13
932,13
6070,13
230,13
9906,13
1654,13
2613,13
7620,13
3910,13
4075,13
5789,13
8596,13
5342,13
4063,13
429,13
9696,13
4871,13
6071,13
4121,13
4275,13
4346,13
4811,13
1066,13
1456,13
2204,13
6465,13
2105,13
3370,13
5803,13
2825,13
5623,13
5055,13
2581,13
4933,13
5795,13
8474,13
2160,13
936,13
9992,13
4689,13
6507,13
95,13
1432,13
1627,13
7793,13
582,13
585,13
4895,13
8994,13
1900,13
827,13
3861,13
5212,13
9985,13
1842,13
4400,13
5021,13
2223,13
3238,13
852,13
2177,13
2181,13
8326,13
10757,13
4288,13
7870,13
4023,13
3184,13
4008,13
482,13
12210,13
4344,13
461,13
877,13
2743,13
7602,13
7549,13
8363,13
9294,13
1181,13
1268,13
1293,13
5765,13
10722,13
4391,13
682,13
10479,13
5451,13
5530,13
6412,13
8050,13
10753,13
1622,13
1599,13
3230,13
1186,13
3820,13
8195,13
8102,13
3119,13
5111,13
12358,13
316,13
7200,13
2032,13
2358,13
13781,13
266,13
5564,13
6017,13
1368,13
4523,13
490,13
7509,13
6994,13
5166,13
8076,13
1752,13
3064,13
10494,13
2333,13
1085,13
2697,13
5422,13
7768,13
7883,13
9400,13
1042,13
5917,13
9649,13
3311,13
1801,13
5313,13
9271,13
7180,13
7618,13
211,13
2567,13
7520,13
9516,13
10573,13
5383,13
7668,13
2568,13
10048,13
2490,13
3005,13
5748,13
7671,13
2379,13
2569,13
4687,13
732,13
1998,13
5054,13
7951,13
11478,13
2760,13
3424,13
5796,13
7381,13
8399,13
4673,13
8030,13
1075,13
4674,13
1287,13
3998,13
6447,13
1525,13
3385,13
8137,13
8373,13
1330,13
1545,13
3635,13
83,13
10034,13
10227,13
11276,13
735,13
13221,13
3637,13
9247,13
9862,13
4321,13
1151,13
996,13
10576,13
157,13
11095,13
2158,13
3102,13
7822,13
7850,13
4338,13
1850,13
4420,13
4798,13
6541,13
7064,13
10017,13
9634,13
10778,13
3163,13
6535,13
2651,13
3680,13
7724,13
1586,13
4529,13
2905,13
9994,13
3977,13
6205,13
1493,13
2534,13
10016,13
5372,13
814,13
9721,13
2732,13
4421,13
1933,13
5869,13
918,13
9619,13
11332,12
1436,12
5925,12
3015,12
3650,12
8965,12
10784,12
12204,12
1808,12
2725,12
8621,12
10616,12
4249,12
4988,12
5082,12
718,12
1987,12
5434,12
740,12
9980,12
4685,12
10407,12
232,12
4066,12
5352,12
8229,12
10203,12
4044,12
6019,12
727,12
625,12
12144,12
1624,12
3742,12
7813,12
8257,12
854,12
1112,12
8671,12
1099,12
4179,12
724,12
1470,12
1692,12
2701,12
3777,12
3914,12
4370,12
2699,12
5072,12
3597,12
4130,12
5471,12
11472,12
4484,12
7662,12
10267,12
5440,12
8196,12
10515,12
1836,12
9050,12
10685,12
1988,12
9661,12
3935,12
6512,12
12088,12
3807,12
9035,12
1977,12
2561,12
2816,12
4112,12
5421,12
796,12
184,12
570,12
7398,12
1609,12
1794,12
2570,12
343,12
4663,12
636,12
8471,12
1982,12
3565,12
4362,12
4659,12
556,12
6308,12
7185,12
7629,12
5721,12
9493,12
9834,12
10837,12
1428,12
3666,12
4562,12
7612,12
2522,12
2793,12
5510,12
98,12
195,12
4609,12
594,12
7138,12
3607,12
5443,12
6652,12
6896,12
6929,12
8927,12
2811,12
554,12
6956,12
3176,12
3672,12
10371,12
4204,12
6915,12
2521,12
1058,12
5275,12
5432,12
8721,12
8961,12
1753,12
3867,12
4526,12
6437,12
9359,12
320,12
8368,12
11046,12
5723,12
8336,12
8837,12
11193,12
3931,12
163,12
2660,12
7890,12
8262,12
9083,12
9114,12
9385,12
3676,12
6444,12
5742,12
9014,12
2322,12
10357,12
1829,12
7712,12
9305,12
10455,12
3549,12
6701,12
12841,12
1398,12
1812,12
218,12
3052,12
5042,12
3737,12
1554,12
2334,12
7542,12
10697,12
8020,12
9562,12
10460,12
1860,12
3208,12
876,12
1257,12
2974,12
5842,12
6832,12
7349,12
12600,12
1419,12
1652,12
4601,12
6855,12
7163,12
1323,12
3233,12
5710,12
6181,12
1053,12
11272,12
1253,12
4696,12
5956,12
3151,12
5630,12
5436,12
2767,12
10023,12
6369,12
1796,12
8775,12
9988,12
2667,12
3348,12
4550,12
4113,12
4713,12
11275,12
4967,12
5996,12
1942,12
3295,12
1167,12
4318,12
4459,12
3599,12
3626,12
6658,12
2844,12
3713,12
10432,12
2498,12
2768,12
1825,12
994,12
1656,12
4184,12
9238,12
23,12
5084,12
5161,12
5209,12
6085,12
11126,12
5963,12
8149,12
9539,12
1831,12
7874,12
2004,12
4739,12
9049,12
1790,12
349,12
5420,12
7733,12
4946,12
5494,12
8958,12
3177,12
3994,12
6061,12
7395,12
8010,12
901,12
2467,12
3894,12
4161,12
4450,12
1961,12
5430,12
5720,12
738,12
12552,12
4331,12
5754,12
9383,12
11180,12
6752,12
12273,12
688,12
1028,12
4203,12
4746,12
8450,12
10937,12
3322,12
5446,12
5920,12
6099,12
6847,12
7563,12
1326,12
5410,12
7585,12
9904,12
10762,12
2674,12
283,12
857,12
1504,12
1723,12
7111,12
9000,12
9217,12
10482,12
1558,12
471,12
8736,12
1177,12
3928,12
1399,12
247,12
6560,12
281,12
5779,12
6335,12
741,12
8995,12
3253,12
1096,12
7718,12
2425,12
3612,12
5560,12
7538,12
8146,12
896,12
10701,12
1317,12
242,12
6865,12
8277,12
10559,12
1183,12
3533,12
4771,12
6836,12
1126,12
2082,12
4143,12
952,12
1507,12
1173,12
4011,12
10086,12
3862,12
2450,12
2932,12
11211,12
1204,12
1531,12
2125,12
4241,12
783,12
10909,12
4820,12
5954,12
6824,12
8465,12
9068,12
5201,12
6014,12
9969,12
3016,12
497,12
5431,12
6056,12
2401,12
3041,12
3569,12
864,12
930,12
13819,12
4453,12
11416,12
2101,12
2959,12
757,12
11359,12
1555,12
2887,12
358,12
7023,12
7809,12
318,12
5368,12
10334,12
11594,12
2492,12
3694,12
2345,12
5448,12
7603,12
4083,12
4623,12
5401,12
2514,12
681,12
1837,12
3440,12
5545,12
5923,12
2559,12
4047,12
5404,12
6515,12
11225,12
5606,12
9321,12
9867,12
6323,12
13731,12
384,12
5490,12
546,12
3488,12
371,12
3209,12
3941,12
431,12
6783,12
698,12
6326,12
7800,12
8782,12
222,12
2387,12
5354,12
6764,12
9097,12
4846,12
7653,12
1524,12
3205,12
5775,12
5393,12
5478,12
10908,12
3784,12
3888,12
5661,12
10740,12
411,12
6803,12
3554,12
400,12
4872,12
8295,12
8754,12
4234,12
5746,12
6529,12
6759,12
2192,12
4292,12
557,12
696,12
1670,12
3547,12
109,12
5093,12
5489,12
5759,12
4435,12
7384,12
1819,12
3024,12
3754,12
4027,12
4153,12
7703,12
8238,12
191,12
3104,12
7059,12
831,12
10620,12
7896,12
3260,12
469,12
6870,12
9660,12
11041,12
11885,12
1649,12
2548,12
2173,12
7172,12
1388,12
1438,12
3942,12
1631,12
3648,12
4387,12
1626,12
4227,12
1341,12
3477,12
1002,12
1154,12
2655,12
9824,12
7286,12
8127,12
8548,12
1223,12
1537,12
1703,12
3688,12
4268,12
80,12
1369,12
2536,12
2886,12
3198,12
3223,12
11396,12
5046,12
4761,12
937,12
11035,12
1779,12
3992,12
8128,12
6396,12
8189,12
2136,11
467,11
675,11
8386,11
853,11
11687,11
2700,11
7784,11
919,11
4665,11
9858,11
10481,11
4464,11
6033,11
10452,11
169,11
3553,11
4417,11
4569,11
10523,11
1956,11
2392,11
2964,11
5498,11
7539,11
2199,11
234,11
2628,11
3089,11
1791,11
3145,11
8662,11
9472,11
154,11
5426,11
6121,11
6388,11
2951,11
9380,11
1958,11
3578,11
5714,11
672,11
7652,11
5060,11
6711,11
351,11
4765,11
5572,11
7175,11
8256,11
9864,11
2180,11
3399,11
4862,11
6571,11
4476,11
9357,11
1021,11
2031,11
512,11
11175,11
4786,11
7948,11
10179,11
10449,11
3466,11
10104,11
6127,11
6459,11
11273,11
11593,11
3316,11
8349,11
3154,11
966,11
11282,11
4278,11
989,11
3087,11
4235,11
9033,11
9742,11
1347,11
5553,11
6458,11
1882,11
2576,11
7166,11
1737,11
692,11
8584,11
9919,11
10476,11
13215,11
2580,11
4199,11
4565,11
8246,11
9744,11
1283,11
2946,11
3402,11
7827,11
843,11
856,11
10728,11
2967,11
4088,11
4925,11
10718,11
3105,11
6453,11
9274,11
10597,11
2862,11
3315,11
11897,11
11917,11
1635,11
183,11
8836,11
9478,11
9932,11
10424,11
12430,11
2000,11
2390,11
3181,11
3548,11
5240,11
7766,11
7772,11
11214,11
4317,11
7818,11
188,11
6159,11
5665,11
8035,11
2676,11
3572,11
3947,11
697,11
10442,11
12516,11
565,11
6024,11
6812,11
6816,11
10509,11
1266,11
2046,11
2755,11
6486,11
6898,11
1228,11
7556,11
8223,11
4371,11
9157,11
1833,11
6866,11
9239,11
9636,11
1462,11
6041,11
7756,11
8307,11
1322,11
11880,11
633,11
11192,11
2856,11
421,11
8749,11
9421,11
1082,11
2123,11
2463,11
4071,11
5183,11
5692,11
815,11
5644,11
8237,11
1079,11
11418,11
7559,11
8659,11
10463,11
1568,11
3243,11
4431,11
8642,11
5233,11
7903,11
11521,11
1232,11
3595,11
4576,11
1182,11
4590,11
505,11
9188,11
9833,11
9989,11
449,11
4563,11
997,11
8885,11
614,11
17,11
6668,11
2221,11
2875,11
2906,11
4670,11
5628,11
11466,11
1827,11
3923,11
4036,11
6317,11
3197,11
4651,11
716,11
6522,11
906,11
4035,11
839,11
1858,11
9653,11
1134,11
2459,11
2512,11
5051,11
5797,11
5995,11
2127,11
3421,11
4313,11
3903,11
7020,11
8276,11
10115,11
10719,11
6,11
1540,11
1668,11
2516,11
517,11
7741,11
935,11
1698,11
3301,11
4137,11
5683,11
6294,11
7753,11
8365,11
1976,11
4899,11
11026,11
12582,11
5314,11
9179,11
10764,11
12113,11
246,11
657,11
6814,11
1391,11
3330,11
418,11
4556,11
6478,11
10022,11
1883,11
3246,11
3689,11
3896,11
3921,11
439,11
4981,11
8013,11
2870,11
6364,11
7956,11
8964,11
2519,11
4139,11
2269,11
4711,11
7341,11
9002,11
9052,11
9874,11
10702,11
111,11
4845,11
4916,11
6011,11
719,11
8351,11
10988,11
507,11
7417,11
167,11
3847,11
5025,11
8268,11
1027,11
7725,11
11099,11
822,11
8581,11
103,11
11948,11
1817,11
2484,11
3901,11
8851,11
9820,11
2233,11
2410,11
2497,11
7139,11
7900,11
8801,11
9942,11
12578,11
233,11
292,11
3734,11
5648,11
10376,11
10727,11
3109,11
5100,11
7331,11
10798,11
11067,11
1700,11
9278,11
2992,11
3147,11
6258,11
1742,11
1617,11
2190,11
6678,11
8004,11
9418,11
9922,11
10033,11
1994,11
7342,11
12146,11
245,11
285,11
8091,11
3887,11
7924,11
2176,11
293,11
8746,11
9738,11
10945,11
2326,11
9445,11
10684,11
12557,11
4361,11
5549,11
86,11
9055,11
11066,11
2109,11
4002,11
4194,11
58,11
8463,11
949,11
1244,11
2175,11
7148,11
6893,11
9757,11
1080,11
1363,11
511,11
9704,11
204,11
9174,11
1702,11
2985,11
430,11
708,11
9779,11
10989,11
2074,11
5237,11
536,11
8912,11
4017,11
5465,11
1923,11
4488,11
3188,11
7043,11
7635,11
8515,11
9600,11
1914,11
259,11
3269,11
4715,11
6519,11
6932,11
7571,11
8983,11
9309,11
11059,11
148,11
243,11
2592,11
515,11
7511,11
11324,11
2186,11
5005,11
6053,11
10963,11
4068,11
812,11
8211,11
8234,11
10496,11
1789,11
2244,11
2879,11
811,11
1169,11
1406,11
3407,11
5635,11
6077,11
6975,11
1048,11
11074,11
1466,11
4932,11
6138,11
6936,11
10525,11
1960,11
2184,11
5486,11
1467,11
212,11
4260,11
4324,11
8316,11
4351,11
10368,11
3706,11
4620,11
4749,11
5693,11
3206,11
6960,11
803,11
6242,11
7710,11
11142,11
11823,11
3632,11
3948,11
4135,11
5725,11
11559,11
11807,11
3698,11
4722,11
5139,11
1986,11
7792,11
9159,11
1095,11
1726,11
2783,11
10431,11
11954,11
4634,11
8826,11
1160,11
12486,11
2996,11
3956,11
7657,11
11889,11
2064,11
2508,11
3345,11
4440,11
2909,11
768,11
7986,11
5684,11
9095,11
4603,11
5605,11
1392,11
3293,11
6501,11
6778,11
3067,11
9059,11
6013,11
6503,11
7026,11
911,11
9476,11
7477,11
9177,11
10377,11
1086,11
1420,11
312,11
4803,11
6299,11
121,11
1993,11
689,11
746,11
7595,11
795,11
855,11
1491,11
7938,11
9091,11
3271,11
3302,11
4251,11
9345,11
5500,11
5706,11
7777,11
10467,11
3586,11
4171,11
4597,11
8823,11
915,11
6256,11
9042,11
5681,11
5858,11
4460,11
602,11
6800,11
8240,11
4031,11
9816,11
2128,11
2427,11
7122,11
9053,11
5767,11
8327,11
5171,11
2539,11
3216,11
3290,11
4270,11
9465,11
4534,11
6553,11
758,11
2769,11
5047,11
7007,11
2310,11
2983,11
3357,11
6456,11
2216,11
3404,11
8751,11
11171,11
4695,11
1712,11
2620,11
378,11
5180,11
7773,11
8387,11
12551,11
3989,11
5143,11
6912,11
9978,11
2171,11
370,11
4052,11
5112,11
8960,11
9433,11
10306,11
2273,11
5594,11
848,11
9856,11
2382,11
2746,11
2973,11
324,11
6833,11
10760,11
8833,11
2112,11
5328,11
7429,11
8920,11
9964,11
2054,11
3239,11
5406,11
9707,11
9974,11
1001,11
7862,11
438,11
7392,11
8078,11
1572,10
2904,10
296,10
3959,10
4032,10
829,10
9030,10
12542,10
800,10
666,10
870,10
8258,10
11847,10
1445,10
1500,10
1957,10
205,10
4672,10
4980,10
5071,10
7746,10
11600,10
12531,10
2718,10
711,10
1487,10
4415,10
448,10
700,10
11376,10
1936,10
2415,10
940,10
2012,10
521,10
8977,10
2354,10
5998,10
6045,10
13232,10
1620,10
2139,10
3019,10
1205,10
1735,10
2443,10
3546,10
4402,10
8273,10
8614,10
11872,10
4626,10
2784,10
4376,10
468,10
10328,10
1972,10
2155,10
3582,10
4584,10
4953,10
5911,10
2633,10
7780,10
8159,10
970,10
10294,10
2447,10
4269,10
584,10
6976,10
2778,10
3814,10
5896,10
9626,10
10010,10
4942,10
365,10
3720,10
5186,10
6993,10
10954,10
2572,10
3162,10
6904,10
11262,10
1911,10
1938,10
3636,10
5219,10
7737,10
3261,10
379,10
7530,10
8553,10
12244,10
2708,10
5653,10
695,10
8284,10
13605,10
2454,10
11874,10
7099,10
951,10
3506,10
5886,10
6801,10
7645,10
1788,10
663,10
8119,10
9094,10
9227,10
2752,10
5538,10
7502,10
11063,10
1357,10
3251,10
3649,10
4198,10
4930,10
7590,10
6251,10
6431,10
6899,10
868,10
933,10
10457,10
2035,10
3691,10
8835,10
13657,10
1431,10
6120,10
7670,10
1133,10
2709,10
749,10
8019,10
959,10
1340,10
2036,10
568,10
629,10
8767,10
4539,10
8160,10
8724,10
9300,10
110,10
2795,10
6745,10
7326,10
10350,10
3653,10
3976,10
1145,10
1866,10
3849,10
4360,10
5457,10
10116,10
3823,10
560,10
1260,10
13296,10
3772,10
10354,10
284,10
5894,10
8261,10
9152,10
9524,10
484,10
6304,10
10310,10
12579,10
610,10
11183,10
12389,10
1898,10
3558,10
3738,10
43,10
4575,10
5376,10
5788,10
7790,10
8200,10
1152,10
1592,10
9072,10
1940,10
2183,10
3172,10
5069,10
10683,10
2206,10
5283,10
908,10
11047,10
11438,10
6180,10
9288,10
5030,10
5196,10
9330,10
1052,10
1974,10
8747,10
9245,10
1016,10
2444,10
10548,10
1816,10
2002,10
453,10
8589,10
8233,10
11422,10
1798,10
3693,10
4030,10
5768,10
6012,10
8557,10
9381,10
11208,10
3980,10
4021,10
4606,10
6015,10
1294,10
1639,10
219,10
4261,10
4445,10
5979,10
659,10
7369,10
2631,10
9302,10
10858,10
286,10
3329,10
4968,10
6521,10
3997,10
4309,10
4378,10
5574,10
10985,10
1267,10
1446,10
548,10
6136,10
8202,10
2187,10
2710,10
5724,10
6338,10
2673,10
3369,10
